00_01_02_03 00_01_02_03 True -1.043651104339 -0.272762863454 -0.273140525835 -0.272919588548 -0.218639300277 -0.547848615275 -0.547784753827 -0.492216759806 -0.546287920222 -0.492474471912 -0.492029410226 -0.823141944123 -0.767942103751 -0.767679007006 -0.766069865665
00_01_02_04 00_01_02_04 True -1.044503036037 -0.272893312816 -0.273144731358 -0.272957052635 -0.218655806084 -0.547987736532 -0.548552852130 -0.492368807241 -0.546138081152 -0.492495471547 -0.492402587639 -0.823665092218 -0.768103286068 -0.768755487695 -0.766269462566
00_01_02_05 00_01_02_05 True -1.043933792651 -0.272542410361 -0.273504307224 -0.272589544267 -0.218636395223 -0.547997572590 -0.545412683920 -0.491992086877 -0.548723041612 -0.492837611404 -0.491738374172 -0.823383385956 -0.768089190666 -0.765380001701 -0.768510128091
00_01_02_06 00_01_02_06 True -1.041181997328 -0.272532592110 -0.273137801220 -0.272327004945 -0.218652362296 -0.547614169041 -0.545323307412 -0.491998196871 -0.545410417373 -0.492485007219 -0.491713520355 -0.820346180491 -0.767719569450 -0.765518956934 -0.765494349089
00_01_02_07 00_01_02_07 True -1.044802739980 -0.272518898283 -0.273442448655 -0.272900806904 -0.218654721777 -0.547908563315 -0.545520800868 -0.491987482213 -0.549373895564 -0.492793395193 -0.492429556082 -0.823932333281 -0.768018290055 -0.765849124175 -0.769495734830
00_01_02_08 00_01_02_08 True -1.041138655117 -0.272512992319 -0.273125058172 -0.272422308835 -0.218661094529 -0.547581124695 -0.545021701037 -0.491987046925 -0.545590909590 -0.492480747134 -0.491985149701 -0.820144266926 -0.767694778951 -0.765385820949 -0.765839610079
00_01_02_09 00_01_02_09 True -1.041418805403 -0.272521675811 -0.273139898625 -0.273100482880 -0.218645452874 -0.547605305919 -0.545664698901 -0.491980700795 -0.546328272322 -0.492480077007 -0.492251568850 -0.820832184329 -0.767704060431 -0.765614844435 -0.766170485769
00_01_02_10 00_01_02_10 True -1.041107466338 -0.272504024369 -0.273123949370 -0.272580227187 -0.218646499842 -0.547571002644 -0.545245901998 -0.491963655493 -0.545750315220 -0.492465021572 -0.491888999628 -0.820369449091 -0.767670207056 -0.765348774523 -0.765751075832
00_01_02_11 00_01_02_11 True -1.040896625336 -0.272502120590 -0.273141331227 -0.272405807996 -0.218650760923 -0.547586652356 -0.544977330928 -0.491965395369 -0.545579553334 -0.492486917158 -0.491772712214 -0.820087922844 -0.767689694297 -0.765154719450 -0.765633147177
00_01_02_12 00_01_02_12 True -1.041350386970 -0.272500260140 -0.273124893371 -0.272597386750 -0.218665450101 -0.547567952653 -0.545168918371 -0.491978355331 -0.545694093917 -0.492484956963 -0.492285991825 -0.820207941575 -0.767685645025 -0.765672216057 -0.766077898122
