00_01_02_03 00_01_02_03 True -0.846669874322 -0.219694844061 -0.220372638465 -0.220109342054 -0.182567766176 -0.441060664615 -0.440840485541 -0.402934554519 -0.440745104690 -0.403521936704 -0.403111086314 -0.662506010590 -0.624841057979 -0.624490273444 -0.624305738846
00_01_02_04 00_01_02_04 True -0.847362195967 -0.220274936129 -0.220398319450 -0.219923274766 -0.182596565959 -0.441680469024 -0.441549644698 -0.403555089746 -0.440316490672 -0.403577545556 -0.403182663935 -0.662926251287 -0.625502397227 -0.625445175607 -0.624152969088
00_01_02_05 00_01_02_05 True -0.846690953065 -0.219340117204 -0.221340061550 -0.219347777801 -0.182516802979 -0.441682782492 -0.438971984485 -0.402526349716 -0.442001319440 -0.404444758846 -0.402325816464 -0.662534668973 -0.625416021925 -0.622625778752 -0.625521940780
00_01_02_06 00_01_02_06 True -0.844401996362 -0.219336565334 -0.220390587684 -0.218922247794 -0.182596996379 -0.440716890618 -0.438754735333 -0.402602078002 -0.439204456047 -0.403569621144 -0.402096288657 -0.660019707159 -0.624523542049 -0.622591431949 -0.622966135300
00_01_02_07 00_01_02_07 True -0.847372013368 -0.219279868285 -0.220927430624 -0.220409724894 -0.182570206341 -0.441201875483 -0.439756122956 -0.402520584438 -0.442680632399 -0.404085240136 -0.403660281840 -0.663000356686 -0.624989032774 -0.623667249173 -0.626429924887
00_01_02_08 00_01_02_08 True -0.844282021180 -0.219285824297 -0.220349505711 -0.219007379449 -0.182631456052 -0.440622621360 -0.438330821824 -0.402585780560 -0.439409207545 -0.403562119446 -0.402366846445 -0.659730880909 -0.624462872619 -0.622351134689 -0.623340950524
00_01_02_09 00_01_02_09 True -0.844776655188 -0.219288067240 -0.220382091517 -0.219875366232 -0.182581219349 -0.440658394364 -0.439142608121 -0.402538109404 -0.440300385933 -0.403544992662 -0.402901878938 -0.660554907543 -0.624449400874 -0.622822895535 -0.623908850625
00_01_02_10 00_01_02_10 True -0.844301603645 -0.219255431460 -0.220348957060 -0.219152298095 -0.182599317613 -0.440592124970 -0.438578526755 -0.402522821734 -0.439556859966 -0.403529491871 -0.402285315775 -0.659980771456 -0.624399878609 -0.622364141580 -0.623267730098
00_01_02_11 00_01_02_11 True -0.844118781034 -0.219255035762 -0.220392058521 -0.219005831288 -0.182621362716 -0.440634859694 -0.438343050094 -0.402544337347 -0.439377505192 -0.403595844735 -0.402230797430 -0.659693463064 -0.624465602621 -0.622231603047 -0.623180448190
00_01_02_12 00_01_02_12 True -0.844549657940 -0.219245701816 -0.220349855851 -0.219275430616 -0.182660905802 -0.440582135903 -0.438606510340 -0.402574436823 -0.439585253627 -0.403591984689 -0.402713488817 -0.659901436155 -0.624451316673 -0.622711593417 -0.623608091548
00_01_02_13 00_01_02_13 True -0.844126082518 -0.219236956079 -0.220393092540 -0.219240385686 -0.182574578646 -0.440616946157 -0.438511974426 -0.402478779025 -0.439641163734 -0.403549324174 -0.402259497964 -0.659899040315 -0.624399517076 -0.622194678258 -0.623243972724
00_01_02_14 00_01_02_14 True -0.843448349010 -0.219242023432 -0.220347084559 -0.218669601976 -0.182556999528 -0.440575628171 -0.437871019497 -0.402465806872 -0.439066332023 -0.403484975501 -0.401653971814 -0.659255820946 -0.624339526192 -0.621525025414 -0.622630760812
00_01_02_15 00_01_02_15 True -0.843612180460 -0.219242850917 -0.220355582352 -0.218725863609 -0.182582415823 -0.440585339540 -0.437947483333 -0.402492254084 -0.439142390753 -0.403519312911 -0.401767893962 -0.659352179219 -0.624375278075 -0.621649081231 -0.622784718145
00_01_02_16 00_01_02_16 True -0.843970905869 -0.219236595951 -0.220349705870 -0.218909159106 -0.182588468749 -0.440573030606 -0.438194950604 -0.402492305441 -0.439276942460 -0.403519584719 -0.402127971477 -0.659550664594 -0.624369357567 -0.622078929976 -0.623072738659
00_01_02_17 00_01_02_17 True -0.844367215732 -0.219238143681 -0.220349736907 -0.219374477517 -0.182625443152 -0.440574432631 -0.438621806334 -0.402531199923 -0.439722839057 -0.403556401900 -0.402571309295 -0.659956126069 -0.624407905977 -0.622488582372 -0.623504930494
00_01_02_18 00_01_02_18 True -0.844259074363 -0.219238725791 -0.220350762927 -0.218909533674 -0.182681370169 -0.440576012193 -0.438153703451 -0.402588331263 -0.439329209471 -0.403613262669 -0.402394050324 -0.659561091894 -0.624465936476 -0.622307545237 -0.623399793534
