00_01_02_03 00_01_02_03 True 1.3316559999976274e-06 -0.0023285675529999827 -0.002518428304000009 -0.000952505964999989 -0.0002833076779999999 -0.0007888313820000048 -0.0005552456639999759 -0.005186110718999992 -0.004008436146999944 -0.003992726044 -0.001598343143999953
00_01_02_04 00_01_02_04 True -6.805899999989817e-06 -0.002342192118000075 -0.0032447465229999972 -0.0009552694850000487 -3.933140399997592e-05 -0.0007891907129999598 -0.0009280271820000519 -0.0056267020590001215 -0.004025588171000044 -0.005053837997999994 -0.001747027685000041
00_01_02_05 00_01_02_05 True -2.977632999723312e-06 -0.0023240994870000198 -0.00034475810999995415 -0.0009525177839999621 -0.003131974238999913 -0.0007891190329999964 -0.0005956679789999586 -0.005657800880999986 -0.004004078716999981 -0.00190062565400001 -0.004454564918999926
00_01_02_06 00_01_02_06 True 3.2423300011519274e-07 -0.0023239670119999944 -0.0005838972289999855 -0.0009527925129999559 7.69901510000448e-05 -0.0007891532470000184 -0.000857011346000025 -0.0028279345309999426 -0.004003977125000002 -0.0023887539670000013 -0.0015724592700000484
00_01_02_07 00_01_02_07 True -7.947855999917985e-06 -0.002322406527999976 -0.00011820856699995552 -0.0009533195610000045 -0.003706203690999943 -0.0007908913419999719 -0.0010088422209999781 -0.006159276633000088 -0.004004689212999929 -0.0020627919710000386 -0.005387649571999914
00_01_02_08 00_01_02_08 True -8.698389999672873e-07 -0.0023223585389999246 -9.07169730000601e-05 -0.0009526971810000229 -5.634583299995999e-05 -0.0007889072659999774 -0.0010525777149999749 -0.002482945468999964 -0.00400187728099996 -0.0020810460540000297 -0.0018857224699999342
00_01_02_09 00_01_02_09 True -2.1171380002182882e-06 -0.0023228173010000353 -3.52601580000389e-05 -0.0009527435799999429 -9.427651000004644e-05 -0.0007886658640000321 -0.0005930267590000537 -0.0024534524949999525 -0.00400243309900003 -0.001561796297000012 -0.001473413782000027
00_01_02_10 00_01_02_10 True 1.4892299993185532e-07 -0.0023225437090000356 -0.00020250565399998477 -0.0009524752460000618 -5.908787700004137e-05 -0.0007888923820000282 -0.0007501785430000241 -0.0025962852790000213 -0.004001845316000063 -0.001879934542000028 -0.0015928811149999444
00_01_02_11 00_01_02_11 True -1.8526759998638287e-06 -0.002322326813999964 -8.92712179999533e-05 -0.000952084553999949 -2.6528502999945136e-05 -0.0007895210730000379 -0.0008485437870000279 -0.002429477677000025 -0.004001850403999946 -0.001885749364999939 -0.001655816067999999
00_01_02_12 00_01_02_12 True -3.911969998771081e-07 -0.0023218099279999627 -9.202084199999572e-05 -0.0009527856979999749 3.655407899999519e-05 -0.0007889481439999624 -0.0011788026259999251 -0.00237762357900001 -0.0040014808559999115 -0.00222491054799992 -0.001932496924999999
00_01_02_13 00_01_02_13 True -4.090054999655868e-06 -0.002321553194999937 -3.883720099995269e-05 -0.0009522333600000266 -5.690744599995412e-05 -0.0007890960389999868 -0.0006084470450000434 -0.002416627635000057 -0.004000871876999906 -0.0015938680100000269 -0.001453779458000043
00_01_02_14 00_01_02_14 True -1.2793720000070508e-06 -0.0023217249349999913 3.849447600001721e-05 -0.0009521783580000442 -5.1921266000010124e-05 -0.0007885770100000133 -0.0005827670290000087 -0.002335726024000062 -0.004000563881999986 -0.0014966570730000073 -0.0014214690940000385
00_01_02_15 00_01_02_15 True -5.418299992010489e-08 -0.0023221270240000313 1.754358399996825e-05 -0.0009521459299999813 -6.558766399999971e-05 -0.0007889614959999958 -0.0006453133490000318 -0.002371783926000126 -0.004001308047999974 -0.0015717148179999474 -0.0015203979239999943
00_01_02_16 00_01_02_16 True -2.116251000022773e-06 -0.0023217104249999565 -5.4263725999981194e-05 -0.0009522206749999762 -1.9832386000062652e-05 -0.0007889611090000359 -0.0009332022089999781 -0.002397243970999996 -0.004000914276999973 -0.001932161246999936 -0.0017372632429999701
00_01_02_17 00_01_02_17 True -1.6385299999033265e-06 -0.0023216959399999237 -1.0601098999973857e-05 -0.0009520930379999792 -1.929521000032519e-06 -0.0007889032479999614 -0.0007519100479999596 -0.002334241514000024 -0.004000679952999908 -0.0017166544379998983 -0.0015447546690000036
00_01_02_18 00_01_02_18 True -5.443520000592006e-07 -0.0023217408970000464 -7.328150999963423e-06 -0.0009528926800000115 -7.378951100001085e-05 -0.0007891167790000375 -0.001200695214999964 -0.002403481562999965 -0.004001679708 -0.002161337961000015 -0.0020714431420000012
