00_01_02_03 00_01_02_03 True -268.351755268353 -76.046479171374 -76.044763137898 -76.045389167077 -40.207680121803 -152.096937808336 -152.097204016743 -116.253553672108 -152.088688015410 -116.252224019882 -116.252913094873 -228.145083559376 -192.303726521431 -192.304098265279 -192.296071453287
00_01_02_04 00_01_02_04 True -268.354757843180 -76.046560224661 -76.044764889897 -76.045470554307 -40.207683685085 -152.097019647697 -152.094651918712 -116.253638747881 -152.091832335874 -116.252229464099 -116.252556546053 -228.148575672895 -192.303812528713 -192.301232823397 -192.298630097025
00_01_02_05 00_01_02_05 True -268.350886280235 -76.046453053141 -76.044892137133 -76.046250470338 -40.207674116202 -152.097043862020 -152.091775281734 -116.253522380094 -152.094182479041 -116.252346729578 -116.253648930214 -228.144408983476 -192.303827247597 -192.298518382623 -192.301384428592
00_01_02_06 00_01_02_06 True -268.349643090364 -76.046448104021 -76.044767555343 -76.046437804173 -40.207683412643 -152.096911604967 -152.090703754526 -116.253525985556 -152.093030530057 -116.252231709343 -116.254018246187 -228.143002090617 -192.303703634374 -192.297666914919 -192.300346551811
00_01_02_07 00_01_02_07 True -268.355576989100 -76.046442093674 -76.044843394298 -76.046106637998 -40.207678514693 -152.096980441416 -152.094023380385 -116.253515061956 -152.092962843726 -116.252302171217 -116.253569272068 -228.148821499583 -192.303767127212 -192.300808122024 -192.300480301175
00_01_02_08 00_01_02_08 True -268.350122122869 -76.046439466545 -76.044759420197 -76.046209025080 -40.207695107247 -152.096894429148 -152.094164142222 -116.253529372676 -152.090601340256 -116.252235296307 -116.253127862451 -228.144080552696 -192.303698542889 -192.300425262995 -192.297367204627
00_01_02_09 00_01_02_09 True -268.350714761289 -76.046442059081 -76.044769592178 -76.043523511758 -40.207684001082 -152.096907264425 -152.091831809710 -116.253520683580 -152.089665640217 -116.252234371237 -116.251155609330 -228.144081244830 -192.303700019316 -192.298854339997 -192.296996965280
00_01_02_10 00_01_02_10 True -268.347747826995 -76.046433933723 -76.044759185556 -76.045221407192 -40.207693629144 -152.096888863730 -152.090985039809 -116.253522329834 -152.089625206939 -116.252233293439 -116.252950224124 -228.140815504315 -192.303691186751 -192.298143672648 -192.297178694932
00_01_02_11 00_01_02_11 True -268.350549833207 -76.046432933239 -76.044771228813 -76.046067325325 -40.207684006810 -152.096899850442 -152.092031828743 -116.253511787025 -152.092531445653 -116.252236003256 -116.253337210400 -228.144207404957 -192.303692857197 -192.298737082750 -192.299509541846
00_01_02_12 00_01_02_12 True -268.348772571812 -76.046431481751 -76.044759291688 -76.045641436799 -40.207698096215 -152.096886299193 -152.091596333737 -116.253524679765 -152.090828301949 -116.252237862067 -116.252804892230 -228.142554318496 -192.303693378106 -192.298150700660 -192.297731481346
00_01_02_13 00_01_02_13 True -268.350146471500 -76.046431584040 -76.044768016738 -76.044956501602 -40.207681136443 -152.096894932038 -152.091249999037 -116.253507446828 -152.091288608591 -116.252229863934 -116.252671120022 -228.143371768330 -192.303684865682 -192.298404292567 -192.298697573867
00_01_02_14 00_01_02_14 True -268.349787343636 -76.046430531425 -76.044758767651 -76.046104223456 -40.207675888607 -152.096884863566 -152.092942515098 -116.253500997617 -152.090530040070 -116.252215379354 -116.253765673534 -228.142991347234 -192.303669456437 -192.299966128987 -192.298019520472
00_01_02_15 00_01_02_15 True -268.349767652827 -76.046431726329 -76.044760468697 -76.046056349928 -40.207681277481 -152.096887665292 -152.092788433676 -116.253507571231 -152.090511944014 -116.252222522854 -116.253828745019 -228.142922493485 -192.303677658209 -192.299993699343 -192.297990467581
00_01_02_16 00_01_02_16 True -268.349067079674 -76.046430728671 -76.044759413991 -76.046147581235 -40.207678289190 -152.096885676221 -152.092317578837 -116.253503252268 -152.090755592343 -116.252218368730 -116.253504424270 -228.142523762441 -192.303672203863 -192.299085796853 -192.297941417037
00_01_02_17 00_01_02_17 True -268.347835841575 -76.046430894587 -76.044759150519 -76.044543422097 -40.207690162218 -152.096885673534 -152.090936162406 -116.253515873995 -152.089416922135 -116.252229653306 -116.251756796277 -228.141570447497 -192.303684374960 -192.297550950984 -192.296359056271
00_01_02_18 00_01_02_18 True -268.348911358531 -76.046430943244 -76.044759317787 -76.046433511020 -40.207708635257 -152.096885824483 -152.092910365257 -116.253534369456 -152.090752195935 -116.252248755966 -116.253386206805 -228.142854583078 -192.303703395997 -192.299246411283 -192.297488836423
00_01_02_19 00_01_02_19 True -268.346874164927 -76.046430961758 -76.044759099088 -76.043489121906 -40.207677317664 -152.096885667616 -152.089884924361 -116.253502822835 -152.088124031658 -116.252217148957 -116.251060444816 -228.140146115758 -192.303671617578 -192.296881841628 -192.295479389059
