00_01_02_03 00_01_02_03 True 1.2451360002496692e-06 -0.0022215772590000182 -0.0024022965100000127 -0.0009265515770000565 -0.00027908860599995533 -0.00076504058900001 -0.0005405855650000291 -0.004954874317999958 -0.003856185922000044 -0.003838621303000167 -0.0015564426470000559
00_01_02_04 00_01_02_04 True -6.543473999975902e-06 -0.0022352982720000303 -0.0031102994209999957 -0.0009289145379999253 -3.232059799995746e-05 -0.0007654173180000057 -0.000902600034999923 -0.005380573130999933 -0.0038729872029999446 -0.004872030817999973 -0.0016914489169999603
00_01_02_05 00_01_02_05 True -2.7374860002149504e-06 -0.0022170188829999105 -0.0003364778500000165 -0.0009266088239999193 -0.002996388665000016 -0.0007655290479999799 -0.0005792811459999769 -0.005411630492999919 -0.0038519168219999234 -0.0018501410209999514 -0.00428182092599988
00_01_02_06 00_01_02_06 True 2.6422799995207136e-07 -0.0022171197530000963 -0.0005746314560000076 -0.0009268543240000537 8.139613899993403e-05 -0.0007653825520000657 -0.0008339279969999669 -0.002708034532000081 -0.003851909886999988 -0.0023309130480000106 -0.0015212400850000696
00_01_02_07 00_01_02_07 True -7.779202000179897e-06 -0.0022150939400000236 -0.00011046213900001156 -0.000927302808000019 -0.0035388912309999854 -0.0007672632860000195 -0.0009807807739999896 -0.005878930589999942 -0.0038521917080000523 -0.0020021565240000427 -0.005174425847999986
00_01_02_08 00_01_02_08 True -9.46433000359459e-07 -0.002215460810000014 -8.334744299998142e-05 -0.0009267318759999532 -5.5752586999968656e-05 -0.0007651051190000202 -0.00102249675799998 -0.0023676268579998494 -0.0038497084729998687 -0.0020186247579999095 -0.001831418699999976
00_01_02_09 00_01_02_09 True -2.0868489997438733e-06 -0.0022158865399999894 -2.7023635999934292e-05 -0.0009267704049999714 -8.651497299999589e-05 -0.0007649071590000445 -0.0005778120549999322 -0.0023300929950000326 -0.0038502573850000277 -0.0015131721229999229 -0.0014270992280000783
00_01_02_10 00_01_02_10 True 3.780000010222828e-08 -0.0022155990309999374 -0.00019848186400001078 -0.0009264674029999809 -5.8502979000008004e-05 -0.000765088986000001 -0.0007276254469999743 -0.002484570574999956 -0.0038495878180000165 -0.0018282022609999726 -0.0015459489850000174
00_01_02_11 00_01_02_11 True -1.853908999982501e-06 -0.002215416457999997 -8.81969689999762e-05 -0.0009261387389999931 -1.9963316000015663e-05 -0.0007657217940000294 -0.0008259571020000078 -0.002315307757000007 -0.003849679886000046 -0.0018361800699999153 -0.001603467481999965
00_01_02_12 00_01_02_12 True -4.5961799985394514e-07 -0.0022149147379998957 -9.095523400004524e-05 -0.0009267948629999856 3.6952108999954714e-05 -0.0007651534689999406 -0.001145162243999992 -0.0022692899539999423 -0.003849296602999902 -0.002164193615000004 -0.0018746697820000435
00_01_02_13 00_01_02_13 True -4.017101999875816e-06 -0.002214643510000003 -3.816139899998072e-05 -0.0009262883999999749 -4.969782699998371e-05 -0.000765301789000028 -0.0005925484629999977 -0.0023018350820000477 -0.003848719074999951 -0.00155127867999999 -0.0014071965449999335
00_01_02_14 00_01_02_14 True -1.3313760001409936e-06 -0.0022148268750000755 3.8822627999979265e-05 -0.0009262317879999704 -5.155228900005637e-05 -0.0007647730070000358 -0.0005673325549999941 -0.002228118210000074 -0.003848418548999949 -0.0014549054970001418 -0.0013817482639999767
