00_01_03_04 True 2.0206796369839908e-07
00_01_03_05 True 1.3634511230719432e-07
00_01_03_06 True 9.013245662803024e-07
00_01_03_07 True 3.7364775489975854e-07
00_01_03_08 True -1.2999115865238928e-06
00_01_03_09 True 6.652001072575409e-07
00_01_03_10 True -6.267395678150739e-07
00_01_05_06 True 3.304957681121018e-07
00_01_05_07 True 3.041755168393598e-07
00_01_05_08 True -2.7456129055199174e-08
00_01_05_09 True 3.387251294381666e-08
00_01_05_10 True -2.8221870118638748e-09
00_01_05_11 True -1.0555784575681099e-07
00_01_06_07 True 1.1119317480916963e-07
00_01_06_08 True 8.323178089970906e-08
00_01_06_09 True 3.051739498518419e-08
00_01_06_10 True -5.888707852071129e-08
00_01_06_11 True 1.2189660385936163e-07
00_01_06_12 True -1.2495865188161953e-07
00_01_06_13 True -1.873945076544259e-08
00_01_07_08 True 6.952574571443548e-08
00_01_07_09 True -4.024437847208184e-08
00_01_07_10 True -6.311658493594885e-09
00_01_07_11 True 1.1999430343020284e-07
00_01_07_12 True 8.429268621382852e-08
00_01_07_13 True 5.336116238206443e-07
00_01_07_14 True 4.432969519935215e-08
00_01_08_09 True 1.6350468850460237e-07
00_01_08_10 True -6.287463342122268e-07
00_01_08_11 True 4.256658002379371e-08
00_01_08_12 True 1.4254761435388702e-07
00_01_08_13 True 5.7779977346086864e-08
00_01_08_14 True 2.1534602438321587e-07
00_01_08_15 True 9.856819154982488e-08
00_01_19_20 True 4.567842526795318e-08
