00_01_03_04 True 7.393870000106315e-07
00_01_03_05 True 9.226700000003474e-07
00_01_03_06 True 1.1929149999981986e-06
00_01_03_07 True 1.358720999998335e-06
00_01_03_08 True -1.0349849999986838e-06
00_01_03_09 True 1.7408949999882586e-06
00_01_03_10 True 2.048029999956666e-07
00_01_05_06 True 1.0756109999976796e-06
00_01_05_07 True 1.659796000001365e-06
00_01_05_08 True 1.3087820000031586e-06
00_01_05_09 True 1.3841020000057713e-06
00_01_05_10 True 1.2825200000014109e-06
00_01_05_11 True 6.975579999960596e-07
00_01_06_07 True 1.48621699999716e-06
00_01_06_08 True 1.4457730000052432e-06
00_01_06_09 True 1.4051220000007095e-06
00_01_06_10 True 1.2533130000031908e-06
00_01_06_11 True 1.4051080000016328e-06
00_01_06_12 True 6.783319999974224e-07
00_01_06_13 True 1.2965599999982189e-06
00_01_07_08 True 1.583285000001343e-06
00_01_07_09 True 9.625710000000717e-07
00_01_07_10 True 1.4486019999987096e-06
00_01_07_11 True 1.5909339999954988e-06
00_01_07_12 True 1.666042999998521e-06
00_01_07_13 True 1.5486839999969207e-06
00_01_07_14 True 1.4557779999917198e-06
00_01_08_09 True 1.7104210000016065e-06
00_01_08_10 True 2.3593699999876344e-07
00_01_08_11 True 1.5276609999980914e-06
00_01_08_12 True 1.6743920000028903e-06
00_01_08_13 True 1.5401600000084295e-06
00_01_08_14 True 1.1846290000018175e-06
00_01_08_15 True 1.5430199999943994e-06
00_01_19_20 True 8.654440000026298e-07
