00_01_02_03 00_01_02_03 True -1.032187817525 -0.269940136498 -0.270373238708 -0.270118328227 -0.216410189848 -0.541903411627 -0.541768006298 -0.487109282272 -0.540741423014 -0.487419083963 -0.486977020275 -0.814026984405 -0.759665352991 -0.759361894600 -0.758212716712
00_01_02_04 00_01_02_04 True -1.032902163227 -0.270071157918 -0.270380264880 -0.270176819002 -0.216428846510 -0.542047124011 -0.542464216951 -0.487264091880 -0.540571378489 -0.487445053079 -0.487347167307 -0.814429640819 -0.759833302603 -0.760344925751 -0.758371554636
00_01_02_05 00_01_02_05 True -1.032342701322 -0.269696747574 -0.270768090549 -0.269747338894 -0.216405702643 -0.542058291017 -0.539729252814 -0.486860222438 -0.542663118824 -0.487811454190 -0.486638427746 -0.814138743876 -0.759816628190 -0.757385252770 -0.760144611080
00_01_02_06 00_01_02_06 True -1.029974327891 -0.269689553467 -0.270375063444 -0.269464912970 -0.216424290374 -0.541652505862 -0.539650316493 -0.486871565267 -0.539755903242 -0.487435201228 -0.486564623836 -0.811524639396 -0.759427497358 -0.757503575299 -0.757496610333
00_01_02_07 00_01_02_07 True -1.033037007322 -0.269671244732 -0.270704415132 -0.270093687812 -0.216429073550 -0.541966371087 -0.539848064805 -0.486858730773 -0.543228211652 -0.487770722232 -0.487321176455 -0.814554601452 -0.759748190075 -0.757823505590 -0.761001390493
00_01_02_08 00_01_02_08 True -1.029920994858 -0.269666236517 -0.270360428797 -0.269574997782 -0.216438157720 -0.541613754301 -0.539307062718 -0.486861786112 -0.539984428309 -0.487434175122 -0.486848853928 -0.811315411491 -0.759402076478 -0.757329827026 -0.757884574855
00_01_02_09 00_01_02_09 True -1.030327774963 -0.269675500865 -0.270376952363 -0.270378007174 -0.216415738330 -0.541640253645 -0.540067134849 -0.486849222702 -0.540824032545 -0.487428453472 -0.487270972613 -0.812097813181 -0.759406922945 -0.757704059398 -0.758352391787
00_01_02_10 00_01_02_10 True -1.029953823331 -0.269655203302 -0.270359239216 -0.269767120384 -0.216421249423 -0.541601496500 -0.539593693833 -0.486834015429 -0.540177978803 -0.487416039467 -0.486790235259 -0.811603465141 -0.759373040231 -0.757356638118 -0.757833367360
00_01_02_11 00_01_02_11 True -1.029695142814 -0.269652846579 -0.270378178614 -0.269558819671 -0.216423755695 -0.541618222981 -0.539289015325 -0.486833608966 -0.539944970039 -0.487437752819 -0.486657696038 -0.811254645083 -0.759391926320 -0.757141806158 -0.757674631317
00_01_02_12 00_01_02_12 True -1.030152083168 -0.269651098128 -0.270360308169 -0.269783219222 -0.216445004489 -0.541598222836 -0.539514345165 -0.486853215404 -0.540108318839 -0.487440912829 -0.487157351048 -0.811425279831 -0.759393102430 -0.757646839652 -0.758120588115
00_01_02_13 00_01_02_13 True -1.029779047017 -0.269649454465 -0.270376174042 -0.269848932278 -0.216410582661 -0.541612536946 -0.539531776837 -0.486816916330 -0.540262814415 -0.487422349441 -0.486747222375 -0.811531425601 -0.759372720251 -0.757183577846 -0.757798171345
00_01_02_14 00_01_02_14 True -1.029214926979 -0.269649783323 -0.270359050731 -0.269382719974 -0.216406747715 -0.541595572787 -0.538997408081 -0.486813242325 -0.539787396644 -0.487401276889 -0.486257369832 -0.810990159678 -0.759351661316 -0.756630926322 -0.757297003720
00_01_02_15 00_01_02_15 True -1.029345916171 -0.269649732854 -0.270360432060 -0.269417351439 -0.216413711458 -0.541597004934 -0.539049633460 -0.486820343104 -0.539834270516 -0.487409732417 -0.486347424014 -0.811054886011 -0.759360359542 -0.756730363021 -0.757419029314
00_01_02_16 00_01_02_16 True -1.029653513111 -0.269649265310 -0.270359595537 -0.269487649519 -0.216424605570 -0.541595699153 -0.539183953801 -0.486830864037 -0.539864003493 -0.487419824257 -0.486649406953 -0.811149163307 -0.759370080849 -0.757099412947 -0.757657594404
00_01_02_17 00_01_02_17 True -1.029972937157 -0.269648564724 -0.270359610125 -0.269982682848 -0.216419963848 -0.541594943634 -0.539640129549 -0.486825453760 -0.540342558525 -0.487415145559 -0.487013723440 -0.811586132984 -0.759364552221 -0.757430960767 -0.758012589096
00_01_02_18 00_01_02_18 True -1.029902872201 -0.269649156939 -0.270361139369 -0.269477993592 -0.216450941642 -0.541597148577 -0.539132822249 -0.486857226146 -0.539903328176 -0.487447558416 -0.486878029185 -0.811146338159 -0.759397830264 -0.757291199234 -0.757945588881
00_01_02_19 00_01_02_19 True -1.030149528460 -0.269647757800 -0.270360122946 -0.270327253989 -0.216405103477 -0.541594647071 -0.539981139363 -0.486809511228 -0.540707437926 -0.487400781848 -0.487175735587 -0.811949090469 -0.759349104309 -0.757583676537 -0.758197223840
00_01_02_20 00_01_02_20 True -1.029994887391 -0.269650418886 -0.270359518254 -0.269825892224 -0.216426694955 -0.541596695058 -0.539500403274 -0.486834192140 -0.540190827450 -0.487421756350 -0.487016492858 -0.811453001887 -0.759373164501 -0.757447239798 -0.758019310531
